Lista CATSER;;;;;;;
Fonte: DW-Siasg;;;;;;;
Extração realizada em 30/03/2023;;;;;;;
({Tipo Material Serviço} = Serviço) E ({Sit Atual Mat Serv} = Ativo);;;;;;;
;;;;;;;
Tipo Material Serviço;Grupo Serviço;;Classe Material;;Codigo Material Serviço;;Sit Atual Mat Serv
Serviço;142;SERVI¿S DE COMUNICA¿O DE DADOS;1423;SERVIÇOS DE LINKS VIA SATÉLITE;26549;TRAFEGO DE DADOS VIA SATELITE;Ativo
Serviço;142;SERVI¿S DE COMUNICA¿O DE DADOS;1423;SERVIÇOS DE LINKS VIA SATÉLITE;26557;ACESSO A INTERNET VIA SATELITE;Ativo
Serviço;142;SERVI¿S DE COMUNICA¿O DE DADOS;1423;SERVIÇOS DE LINKS VIA SATÉLITE;26565;ASSINATURA DO SERVICO DE LINK VIA SATELITE;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1511;OUTSOURCING DE IMPRESSÃO - PÁGINAS DENTRO DA FRANQUIA;26573;OUTSOURCING DE  IMPRESSAO - PAGINAS A4 - MONOCROMATICO - DENTRO DA FRANQUIA SEM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1511;OUTSOURCING DE IMPRESSÃO - PÁGINAS DENTRO DA FRANQUIA;26581;OUTSOURCING DE  IMPRESSAO - PAGINAS A4 - MONOCROMATICO - DENTRO DA FRANQUIA COM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1511;OUTSOURCING DE IMPRESSÃO - PÁGINAS DENTRO DA FRANQUIA;26590;OUTSOURCING DE  IMPRESSAO - PAGINAS A3 - MONOCROMATICO - DENTRO DA FRANQUIA SEM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1511;OUTSOURCING DE IMPRESSÃO - PÁGINAS DENTRO DA FRANQUIA;26603;OUTSOURCING DE IMPRESSAO  - PAGINAS A3 - MONOCROMATICO - DENTRO DA FRANQUIA COM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1511;OUTSOURCING DE IMPRESSÃO - PÁGINAS DENTRO DA FRANQUIA;26611;OUTSOURCING DE  IMPRESSAO - PAGINAS A4 - POLICROMATICO - DENTRO DA FRANQUIA SEM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1511;OUTSOURCING DE IMPRESSÃO - PÁGINAS DENTRO DA FRANQUIA;26620;OUTSOURCING DE  IMPRESSAO - PAGINAS A4 - POLICROMATICO - DENTRO DA FRANQUIA COM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1511;OUTSOURCING DE IMPRESSÃO - PÁGINAS DENTRO DA FRANQUIA;26638;OUTSOURCING DE  IMPRESSAO - PAGINAS A3 - POLICROMATICO - DENTRO DA FRANQUIA SEM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1511;OUTSOURCING DE IMPRESSÃO - PÁGINAS DENTRO DA FRANQUIA;26646;OUTSOURCING DE  IMPRESSAO - PAGINAS A3 - POLICROMATICO - DENTRO DA FRANQUIA COM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1512;OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA;26654;OUTSOURCING DE IMPRESSAO - PAGINAS A4 - MONOCROMATICO - EXCEDENTE A FRANQUIA SEM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1512;OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA;26662;OUTSOURCING DE IMPRESSAO - PAGINAS A4 - MONOCROMATICO - EXCEDENTE A FRANQUIA COM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1512;OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA;26670;OUTSOURCING DE IMPRESSAO - PAGINAS A3 - MONOCROMATICO - EXCEDENTE A FRANQUIA SEM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1512;OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA;26689;OUTSOURCING DE IMPRESSAO - PAGINAS A3 - MONOCROMATICO - EXCEDENTE A FRANQUIA COM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1512;OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA;26697;OUTSOURCING DE IMPRESSAO - PAGINAS A4 - POLICROMATICO - EXCEDENTE A FRANQUIA SEM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1512;OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA;26700;OUTSOURCING DE IMPRESSAO - PAGINAS A4 - POLICROMATICO - EXCEDENTE A FRANQUIA - COM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1512;OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA;26719;OUTSOURCING DE IMPRESSAO - PAGINAS A3 - POLICROMATICO - EXCEEXCEDENTE A FRANQUIA - SEM PAPEL;Ativo
Serviço;151;OUTSOURCING DE IMPRESS¿  -  MODALIDADE FRANQUIA  MAIS EXCE-DENTE DE P¿GINAS;1512;OUTSOURCING DE IMPRESSÃO - PÁGINAS EXCEDENTES A FRANQUIA;26727;OUTSOURCING DE IMPRESSAO - PAGINAS A3 - POLICROMATICO - EXCEDENTE A FRANQUIA - COM PAPEL;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1521;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO;26735;OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - MONOCROMATICO A4 ATE 30 PPM;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1521;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO;26743;OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - MONOCROMATICO A4 DE 31 A 45 PPM;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1521;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO;26751;OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - MONOCROMATICO A4 ACIMA DE 45 PPM;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1521;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO;26760;OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - POLICROMATICO A4 ATE 25 PPM;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1521;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO;26778;OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - POLICROMATICO A4 DE 26 A 40 PPM;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1521;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO;26786;OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - POLICROMATICO A4 ACIMA DE 40 PPM;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1521;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO;26794;OUTSOURCING DE  IMPRESSAO - LOCACAO DE EQUIPAMENTO - MONOCROMATICO A3;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1521;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO DE EQUIPAMENTO DE IMPRES-SÃO;26808;OUTSOURCING DE IMPRESSAO  - LOCACAO DE EQUIPAMENTO - POLICROMATICO A3;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1522;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS;26816;OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A4  SEMPAPEL;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1522;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS;26824;OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A4 MONOCROMATICA COM PAPEL;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1522;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS;26832;OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A3 MONOCROMATICA SEM PAPEL;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1522;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS;26840;OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A3 MONOCROMATICA A3 COM PAPEL;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1522;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS;26859;OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A4 POLICROMATICA SEM PAPEL;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1522;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS;26867;OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A4 POLICROMATICA COM PAPEL;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1522;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS;26875;OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A3 POLICROMATICA SEM PAPEL;Ativo
Serviço;152;OUTSOURCING DE IMPRESS¿ - MODALIDADE LOCA¿O DE EQUIPAMENTOMAIS P¿GINAS IMPRESSAS;1522;OUTSOURCING DE IMPRESSÃO - LOCAÇÃO - PÁGINAS IMPRESSAS;26883;OUTSOURCING DE IMPRESSAO - LOCACAO PAGINAS IMPRESSAS A3 POLICROMATICA COM PAPEL;Ativo
Serviço;153;"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""";1531;"OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK""";26891;OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A4 MONOCROMATICA SEM PAPEL;Ativo
Serviço;153;"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""";1531;"OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK""";26905;OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A4 MONOCROMATICA COM PAPEL;Ativo
Serviço;153;"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""";1531;"OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK""";26913;OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A3 MONOCROMATICA SEM PAPEL;Ativo
Serviço;153;"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""";1531;"OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK""";26921;OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A3 MONOCROMATICA COM PAPEL;Ativo
Serviço;153;"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""";1531;"OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK""";26930;OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A4 POLICROMATICA SEM PAPEL;Ativo
Serviço;153;"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""";1531;"OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK""";26948;OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A4 POLICROMATICA COM PAPEL;Ativo
Serviço;153;"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""";1531;"OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK""";26956;OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A3 POLICROMATICA SEM PAPEL;Ativo
Serviço;153;"OUTSOURCING DE IMPRESS¿  -  MODALIDADE DE PAGAMENTO  APENASPOR P¿GINA IMPRESSA (SEM FRANQUIA) - ""CLICK""";1531;"OUTSOURCING DE IMPRESSÃO   - MODALIDADE SEM FRANQUIA (APENASPÁGINAS IMPRESSAS) - ""CLICK""";26964;OUTSOURCING DE IMPRESSAO - SEM FRANQUIA - PÁGINAS IMPRESSAS CLICK A3 POLICROMATICA COM PAPEL;Ativo
Serviço;161;SERVI¿S ESPECIALIZADOS DE INSTALA¿O, TRANSI¿O, CONFIGURA-¿O / CUSTOMIZA¿O DE SOFTWARE;1611;SERVIÇOS ESPECIALIZADOS  DE  INSTALAÇÃO, TRANSIÇÃO, CONFIGU-RAÇÃO / CUSTOMIZAÇÃO DE SOFTWARE;26972;SERVICOS DE INSTALACAO, TRANSICAO E CONFIGURACAO / PARAMETRIZACAO DE SOFTWARE;Ativo
Serviço;162;SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC);1621;SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC);26980;CENTRAL DE SERVICOS DE TIC;Ativo
Serviço;162;SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC);1621;SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC);26999;SERVICOS DE GERENCIAMENTO  DE REDES DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC);Ativo
Serviço;162;SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC);1621;SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC);27006;SERVICOS DE GERENCIAMENTO DE SISTEMAS COMPUTACIONAIS;Ativo
Serviço;162;SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC);1621;SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC);27014;SERVICOS DE GERENCIAMENTO DE INFRAESTRUTURA DE TECNOLOGIA DAINFORMACAO E COMUNICACAO (TIC);Ativo
Serviço;162;SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC);1621;SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC);27022;OUTROS SERVICOS DE  GERENCIAMENTO DE INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO E COMUNICACAO (TIC);Ativo
Serviço;162;SERVI¿S  DE  GERENCIAMENTO  EM TECNOLOGIA DA INFORMA¿O  E COMUNICA¿O (TIC);1621;SERVIÇOS  DE   GERENCIAMENTO  EM TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO (TIC);27758;SERVICOS ESPECIALIZADOS DE  DISPONIBILIZACAO DE COPIAS DE SEGURANÇA DE DADOS (BACKUP COMO SERVICO);Ativo
Serviço;163;SERVI¿S DE HOSPEDAGEM EM TECNOLOGIA DA INFORMA¿O E  COMUNICAC¿ (TIC);1631;SERVIÇOS DE HOSPEDAGEM EM TECNOLOGIA DA INFORMAÇÃO E COMUNI-CACÃO (TIC);27030;SERVICOS HOSPEDAGEM DE SITIOS NA REDE MUNDIAL COMPUTADORES;Ativo
Serviço;163;SERVI¿S DE HOSPEDAGEM EM TECNOLOGIA DA INFORMA¿O E  COMUNICAC¿ (TIC);1631;SERVIÇOS DE HOSPEDAGEM EM TECNOLOGIA DA INFORMAÇÃO E COMUNI-CACÃO (TIC);27049;SERVICOS DE HOSPEDAGEM DE APLICATIVOS E PROGRAMAS;Ativo
Serviço;163;SERVI¿S DE HOSPEDAGEM EM TECNOLOGIA DA INFORMA¿O E  COMUNICAC¿ (TIC);1631;SERVIÇOS DE HOSPEDAGEM EM TECNOLOGIA DA INFORMAÇÃO E COMUNI-CACÃO (TIC);27057;SERVICOS DE HOSPEDAGEM DE DADOS;Ativo
Serviço;163;SERVI¿S DE HOSPEDAGEM EM TECNOLOGIA DA INFORMA¿O E  COMUNICAC¿ (TIC);1631;SERVIÇOS DE HOSPEDAGEM EM TECNOLOGIA DA INFORMAÇÃO E COMUNI-CACÃO (TIC);27065;SERVICOS DE HOSPEDAGEM DE SISTEMAS;Ativo
Serviço;163;SERVI¿S DE HOSPEDAGEM EM TECNOLOGIA DA INFORMA¿O E  COMUNICAC¿ (TIC);1631;SERVIÇOS DE HOSPEDAGEM EM TECNOLOGIA DA INFORMAÇÃO E COMUNI-CACÃO (TIC);27073;OUTROS SERVICOS DE HOSPEDAGEM EM  TECNOLOGIA DA INFORMACAO ECOMUNICACAO (TIC);Ativo
Serviço;163;SERVI¿S DE HOSPEDAGEM EM TECNOLOGIA DA INFORMA¿O E  COMUNICAC¿ (TIC);1631;SERVIÇOS DE HOSPEDAGEM EM TECNOLOGIA DA INFORMAÇÃO E COMUNI-CACÃO (TIC);27588;SERVICO DE HOSPEDAGEM DE SISTEMA DE CORREIO ELETRONICO;Ativo
Serviço;164;SERVI¿S DE INTEGRA¿O DE SISTEMAS EM TECNOLOGIA DA INFORMA-¿O E COMUNICA¿O (TIC);1641;SERVIÇOS DE INTEGRAÇÃO DE SISTEMAS EM TECNOLOGIA DA INFORMA-ÇÃO E COMUNICAÇÃO (TIC);27081;SERVICOS DE INTEGRACAO DE  SISTEMAS EM TECNOLOGIA DA INFORMAÇAO E COMUNICACAO (TIC);Ativo
Serviço;165;SERVICOS PARA  A  INFRAESTRUTURA DE TECNOLOGIA DA INFORMA¿OE COMUNICA¿O (TIC),  NAO CLASSIFICADOS EM OUTROS T¿ICOS;1651;SERVICOS PARA  A  INFRAESTRUTURA DE TECNOLOGIA DA INFORMAÇÃOE COMUNICAÇÃO (TIC),  NAO CLASSIFICADOS EM OUTROS TÓPICOS;27090;OUTROS SERVICOS PARA A INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO E COMUNICACAO (TIC);Ativo
Serviço;166;SERVI¿S DE MANUTEN¿O E INSTALA¿O DE EQUIPAMENTOS DE TIC;1661;SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE EQUIPAMENTOS DE TIC;27103;SERVICOS DE MANUTENCAO E REPARACAO DE COMPUTADORES E SEUS PERIFERICOS;Ativo
Serviço;166;SERVI¿S DE MANUTEN¿O E INSTALA¿O DE EQUIPAMENTOS DE TIC;1661;SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE EQUIPAMENTOS DE TIC;27111;SERVICOS DE INSTALACAO DE COMPUTADORES E SEUS PERIFERICOS;Ativo
Serviço;166;SERVI¿S DE MANUTEN¿O E INSTALA¿O DE EQUIPAMENTOS DE TIC;1661;SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE EQUIPAMENTOS DE TIC;27120;SERVICOS DE MANUTENCAO DE  EQUIPAMENTOS DE COMUNICACAO DE DADOS E COMUTACAO TELEFONICA;Ativo
Serviço;166;SERVI¿S DE MANUTEN¿O E INSTALA¿O DE EQUIPAMENTOS DE TIC;1661;SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE EQUIPAMENTOS DE TIC;27138;SERVICOS DE MANUTENCAO DE IMPRESSORAS, COPIADORAS, PLOTTER E SCANNERS;Ativo
Serviço;166;SERVI¿S DE MANUTEN¿O E INSTALA¿O DE EQUIPAMENTOS DE TIC;1661;SERVIÇOS DE MANUTENÇÃO E INSTALAÇÃO DE EQUIPAMENTOS DE TIC;27740;SERVICOS DE GARANTIA DE EQUIPAMENTOS DE TIC;Ativo
Serviço;167;SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS;1671;SERVIÇOS DE EMISSÃO DE CERTIFICADO A1;27146;EMISSAO DE CERTIFICADO DIGITAL A1 PARA PESSOA FISICA;Ativo
Serviço;167;SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS;1671;SERVIÇOS DE EMISSÃO DE CERTIFICADO A1;27154;EMISSAO DE CERTIFICADO DIGITAL A1 MOBILE PARA PESSOA FISICA;Ativo
Serviço;167;SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS;1671;SERVIÇOS DE EMISSÃO DE CERTIFICADO A1;27162;EMISSAO DE CERTIFICADO DIGITAL A1 PARA PESSOA JURIDICA;Ativo
Serviço;167;SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS;1671;SERVIÇOS DE EMISSÃO DE CERTIFICADO A1;27170;EMISSAO DE CERTIFICADO DIGITAL A1 PARA EQUIPAMENTO SERVIDOR;Ativo
Serviço;167;SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS;1672;SERVIÇOS DE EMISSÃO DE CERTIFICADO A3, COM TOKEN;27189;EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA FISICA;Ativo
Serviço;167;SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS;1672;SERVIÇOS DE EMISSÃO DE CERTIFICADO A3, COM TOKEN;27197;EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PESSOA JURIDICA;Ativo
Serviço;167;SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS;1672;SERVIÇOS DE EMISSÃO DE CERTIFICADO A3, COM TOKEN;27200;EMISSAO DE CERTIFICADO DIGITAL A3, COM TOKEN PARA  EQUIPAMENTO SERVIDOR;Ativo
Serviço;167;SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS;1673;SERVIÇOS DE EMISSÃO DE CERTIFICADO A3, SEM TOKEN;27219;EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA   FISICA;Ativo
Serviço;167;SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS;1673;SERVIÇOS DE EMISSÃO DE CERTIFICADO A3, SEM TOKEN;27227;EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PESSOA JURIDICA;Ativo
Serviço;167;SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS;1673;SERVIÇOS DE EMISSÃO DE CERTIFICADO A3, SEM TOKEN;27235;EMISSAO DE CERTIFICADO DIGITAL A3, SEM TOKEN PARA  EQUIPAMENTO SERVIDOR;Ativo
Serviço;167;SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS;1674;SERVIÇOS DE EMISSÃO DE OUTROS TIPOS DE CERTIFICADOS DIGITAIS;27243;EMISSAO DE OUTROS TIPOS DE CERTIFICADOS COM TOKEN;Ativo
Serviço;167;SERVI¿S DE EMISS¿ DE CERTIFICADOS DIGITAIS;1674;SERVIÇOS DE EMISSÃO DE OUTROS TIPOS DE CERTIFICADOS DIGITAIS;27251;EMISSAO DE OUTROS TIPOS DE CERTIFICADOS SEM TOKEN;Ativo
Serviço;168;SERVI¿S AUXILIARES DE TECNOLOGIA DA INFORMA¿O  E  COMUNICA¿O (TIC);1681;SERVIÇOS AUXILIARES DE TECNOLOGIA DA INFORMAÇÃO  E COMUNICA-ÇÃO (TIC);27260;SERVICOS AUXILIARES DE TECNOLOGIA INFORMACAO E COMUNICACAO;Ativo
